datetime,open,high,low,close,volume
2024-07-13 01:23:00-04:00,57924.140625,57924.140625,57924.140625,57924.140625,4741120.0
2024-07-13 01:25:00-04:00,57933.41796875,57933.41796875,57933.41796875,57933.41796875,34816.0
2024-07-13 01:26:00-04:00,57931.99609375,57931.99609375,57931.99609375,57931.99609375,780288.0
2024-07-13 01:30:00-04:00,57940.109375,57940.109375,57940.109375,57940.109375,708608.0
2024-07-13 01:32:00-04:00,57965.1953125,57965.1953125,57965.1953125,57965.1953125,8521728.0
2024-07-13 01:33:00-04:00,57970.6328125,57970.6328125,57970.6328125,57970.6328125,2822144.0
2024-07-13 01:37:00-04:00,57933.11328125,57933.11328125,57933.11328125,57933.11328125,778240.0
2024-07-13 01:41:00-04:00,57957.53515625,57957.53515625,57957.53515625,57957.53515625,323584.0
2024-07-13 01:43:00-04:00,57965.58984375,57965.58984375,57965.58984375,57965.58984375,1239040.0
2024-07-13 01:44:00-04:00,57949.52734375,57949.52734375,57949.52734375,57949.52734375,2109440.0
2024-07-13 01:45:00-04:00,57952.7578125,57952.7578125,57952.7578125,57952.7578125,1873920.0
2024-07-13 01:53:00-04:00,58074.78125,58074.78125,58074.78125,58074.78125,58619904.0
2024-07-13 01:54:00-04:00,58071.92578125,58071.92578125,58071.92578125,58071.92578125,1904640.0
2024-07-13 01:56:00-04:00,58156.83203125,58156.83203125,58156.83203125,58156.83203125,25878528.0
2024-07-13 01:57:00-04:00,58115.5703125,58115.5703125,58115.5703125,58115.5703125,20226048.0
2024-07-13 01:59:00-04:00,58068.07421875,58068.07421875,58068.07421875,58068.07421875,49188864.0
2024-07-13 02:01:00-04:00,58080.84375,58080.84375,58080.84375,58080.84375,4489216.0
2024-07-13 02:04:00-04:00,58056.12890625,58056.12890625,58056.12890625,58056.12890625,3090432.0
2024-07-13 02:08:00-04:00,58031.0625,58031.0625,58031.0625,58031.0625,5617664.0
2024-07-13 02:12:00-04:00,58025.640625,58025.640625,58025.640625,58025.640625,778240.0
2024-07-13 02:25:00-04:00,58191.80859375,58191.80859375,58191.80859375,58191.80859375,4628480.0
2024-07-13 02:36:00-04:00,58165.92578125,58165.92578125,58165.92578125,58165.92578125,1249280.0
2024-07-13 02:41:00-04:00,58115.94921875,58115.94921875,58115.94921875,58115.94921875,1069056.0
2024-07-13 02:48:00-04:00,58091.30859375,58091.30859375,58091.30859375,58091.30859375,1454080.0
2024-07-13 02:52:00-04:00,58052.8203125,58052.8203125,58052.8203125,58052.8203125,212992.0
2024-07-13 03:13:00-04:00,58085.7734375,58085.7734375,58085.7734375,58085.7734375,1521664.0
2024-07-13 03:21:00-04:00,58059.625,58059.625,58059.625,58059.625,1501184.0
2024-07-13 03:30:00-04:00,58117.98046875,58117.98046875,58117.98046875,58117.98046875,2154496.0
2024-07-13 03:32:00-04:00,58108.609375,58108.609375,58108.609375,58108.609375,11358208.0
2024-07-13 04:01:00-04:00,58162.37890625,58162.37890625,58162.37890625,58162.37890625,3647488.0
2024-07-13 04:57:00-04:00,58049.296875,58049.296875,58049.296875,58049.296875,765952.0
2024-07-13 05:01:00-04:00,57977.4453125,57977.4453125,57977.4453125,57977.4453125,5214208.0
2024-07-13 05:04:00-04:00,57983.10546875,57983.10546875,57983.10546875,57983.10546875,1058816.0
2024-07-13 05:08:00-04:00,57998.4453125,57998.4453125,57998.4453125,57998.4453125,3538944.0
2024-07-13 05:09:00-04:00,58005.3515625,58005.3515625,58005.3515625,58005.3515625,423936.0
2024-07-13 05:11:00-04:00,58002.25,58002.25,58002.25,58002.25,2891776.0
2024-07-13 05:21:00-04:00,58074.046875,58074.046875,58074.046875,58074.046875,684032.0
2024-07-13 05:22:00-04:00,58066.91796875,58066.91796875,58066.91796875,58066.91796875,2039808.0
2024-07-13 05:24:00-04:00,58178.99609375,58178.99609375,58178.99609375,58178.99609375,41244672.0
2024-07-13 05:26:00-04:00,58159.3359375,58159.3359375,58159.3359375,58159.3359375,68589568.0
2024-07-13 05:27:00-04:00,58141.46875,58141.46875,58141.46875,58141.46875,813056.0
2024-07-13 05:29:00-04:00,58193.2890625,58193.2890625,58193.2890625,58193.2890625,15734784.0
2024-07-13 05:30:00-04:00,58218.68359375,58218.68359375,58218.68359375,58218.68359375,6012928.0
2024-07-13 05:31:00-04:00,58305.84375,58305.84375,58305.84375,58305.84375,10700800.0
2024-07-13 05:33:00-04:00,58318.734375,58318.734375,58318.734375,58318.734375,44414976.0
2024-07-13 05:34:00-04:00,58404.40234375,58404.40234375,58404.40234375,58404.40234375,23203840.0
2024-07-13 05:36:00-04:00,58341.94140625,58341.94140625,58341.94140625,58341.94140625,46790656.0
2024-07-13 05:38:00-04:00,58351.32421875,58351.32421875,58351.32421875,58351.32421875,19523584.0
2024-07-13 05:40:00-04:00,58338.8984375,58338.8984375,58338.8984375,58338.8984375,3121152.0
2024-07-13 05:41:00-04:00,58330.1796875,58330.1796875,58330.1796875,58330.1796875,21084160.0
2024-07-13 05:44:00-04:00,58340.6015625,58340.6015625,58340.6015625,58340.6015625,21620736.0
2024-07-13 05:45:00-04:00,58369.60546875,58369.60546875,58369.60546875,58369.60546875,540672.0
2024-07-13 05:47:00-04:00,58325.33984375,58325.33984375,58325.33984375,58325.33984375,12242944.0
2024-07-13 05:57:00-04:00,58655.8515625,58655.8515625,58655.8515625,58655.8515625,50280448.0
2024-07-13 05:58:00-04:00,58664.77734375,58664.77734375,58664.77734375,58664.77734375,37296128.0
2024-07-13 05:59:00-04:00,58639.6015625,58639.6015625,58639.6015625,58639.6015625,120604672.0
2024-07-13 06:00:00-04:00,58681.1796875,58681.1796875,58681.1796875,58681.1796875,1034240.0
2024-07-13 06:02:00-04:00,58687.15625,58687.15625,58687.15625,58687.15625,38275072.0
2024-07-13 06:04:00-04:00,58669.375,58669.375,58669.375,58669.375,12777472.0
2024-07-13 06:05:00-04:00,58646.7109375,58646.7109375,58646.7109375,58646.7109375,36382720.0
2024-07-13 06:08:00-04:00,58651.07421875,58651.07421875,58651.07421875,58651.07421875,7337984.0
2024-07-13 06:09:00-04:00,58646.3671875,58646.3671875,58646.3671875,58646.3671875,2584576.0
2024-07-13 06:11:00-04:00,58764.69140625,58764.69140625,58764.69140625,58764.69140625,17657856.0
2024-07-13 06:13:00-04:00,58715.0234375,58715.0234375,58715.0234375,58715.0234375,10090496.0
2024-07-13 06:16:00-04:00,58723.67578125,58723.67578125,58723.67578125,58723.67578125,616448.0
2024-07-13 06:20:00-04:00,58705.39453125,58705.39453125,58705.39453125,58705.39453125,15454208.0
2024-07-13 06:21:00-04:00,58705.82421875,58705.82421875,58705.82421875,58705.82421875,3043328.0
2024-07-13 06:33:00-04:00,58541.1015625,58541.1015625,58541.1015625,58541.1015625,5670912.0
2024-07-13 06:35:00-04:00,58508.9609375,58508.9609375,58508.9609375,58508.9609375,362496.0
2024-07-13 06:38:00-04:00,58478.9609375,58478.9609375,58478.9609375,58478.9609375,1746944.0
2024-07-13 06:41:00-04:00,58457.36328125,58457.36328125,58457.36328125,58457.36328125,10141696.0
2024-07-13 06:43:00-04:00,58421.57421875,58421.57421875,58421.57421875,58421.57421875,337920.0
2024-07-13 06:45:00-04:00,58389.76171875,58389.76171875,58389.76171875,58389.76171875,147456.0
2024-07-13 06:50:00-04:00,58454.45703125,58454.45703125,58454.45703125,58454.45703125,2404352.0
2024-07-13 06:52:00-04:00,58442.703125,58442.703125,58442.703125,58442.703125,4739072.0
2024-07-13 06:53:00-04:00,58436.8203125,58436.8203125,58436.8203125,58436.8203125,2854912.0
2024-07-13 06:56:00-04:00,58457.2578125,58457.2578125,58457.2578125,58457.2578125,1529856.0
2024-07-13 06:58:00-04:00,58453.67578125,58453.67578125,58453.67578125,58453.67578125,1906688.0
2024-07-13 07:00:00-04:00,58454.171875,58454.171875,58454.171875,58454.171875,51200.0
2024-07-13 07:23:00-04:00,58434.4375,58434.4375,58434.4375,58434.4375,7895040.0
2024-07-13 07:24:00-04:00,58421.4375,58421.4375,58421.4375,58421.4375,3010560.0
2024-07-13 07:26:00-04:00,58439.3125,58439.3125,58439.3125,58439.3125,12711936.0
2024-07-13 07:35:00-04:00,58547.5625,58547.5625,58547.5625,58547.5625,4065280.0
2024-07-13 07:37:00-04:00,58536.08203125,58536.08203125,58536.08203125,58536.08203125,2940928.0
2024-07-13 08:24:00-04:00,58604.890625,58604.890625,58604.890625,58604.890625,10670080.0
2024-07-13 08:26:00-04:00,58615.4375,58615.4375,58615.4375,58615.4375,33138688.0
2024-07-13 08:29:00-04:00,58619.50390625,58619.50390625,58619.50390625,58619.50390625,3856384.0
2024-07-13 08:30:00-04:00,58632.1328125,58632.1328125,58632.1328125,58632.1328125,1304576.0
2024-07-13 08:45:00-04:00,58752.890625,58752.890625,58752.890625,58752.890625,3786752.0
2024-07-13 08:49:00-04:00,58722.76953125,58722.76953125,58722.76953125,58722.76953125,3284992.0
2024-07-13 08:50:00-04:00,58704.03125,58704.03125,58704.03125,58704.03125,284672.0
2024-07-13 08:54:00-04:00,58864.7265625,58864.7265625,58864.7265625,58864.7265625,18294784.0
2024-07-13 08:56:00-04:00,58832.19140625,58832.19140625,58832.19140625,58832.19140625,58198016.0
2024-07-13 08:59:00-04:00,58802.328125,58802.328125,58802.328125,58802.328125,21850112.0
2024-07-13 09:04:00-04:00,58795.1484375,58795.1484375,58795.1484375,58795.1484375,905216.0
2024-07-13 09:05:00-04:00,58781.34375,58781.34375,58781.34375,58781.34375,3670016.0
2024-07-13 09:10:00-04:00,58714.0,58714.0,58714.0,58714.0,135168.0
2024-07-13 10:24:00-04:00,58542.2421875,58542.2421875,58542.2421875,58542.2421875,1226752.0
2024-07-13 10:36:00-04:00,58562.47265625,58562.47265625,58562.47265625,58562.47265625,145408.0
2024-07-13 10:46:00-04:00,58669.2265625,58669.2265625,58669.2265625,58669.2265625,419840.0
2024-07-13 10:57:00-04:00,58766.171875,58766.171875,58766.171875,58766.171875,714752.0
2024-07-13 11:13:00-04:00,58795.93359375,58795.93359375,58795.93359375,58795.93359375,122880.0
2024-07-13 11:21:00-04:00,58728.8984375,58728.8984375,58728.8984375,58728.8984375,1458176.0
2024-07-13 11:42:00-04:00,58825.515625,58825.515625,58825.515625,58825.515625,5595136.0
2024-07-13 11:44:00-04:00,58800.9765625,58800.9765625,58800.9765625,58800.9765625,5167104.0
2024-07-13 11:46:00-04:00,58805.1328125,58805.1328125,58805.1328125,58805.1328125,12597248.0
2024-07-13 11:50:00-04:00,58773.109375,58773.109375,58773.109375,58773.109375,2246656.0
2024-07-13 11:56:00-04:00,58824.77734375,58824.77734375,58824.77734375,58824.77734375,8169472.0
2024-07-13 12:14:00-04:00,58861.18359375,58861.18359375,58861.18359375,58861.18359375,3354624.0
2024-07-13 12:21:00-04:00,58941.05859375,58941.05859375,58941.05859375,58941.05859375,2695168.0
2024-07-13 12:22:00-04:00,58925.01171875,58925.01171875,58925.01171875,58925.01171875,827392.0
2024-07-13 12:26:00-04:00,58743.5703125,58743.5703125,58743.5703125,58743.5703125,15214592.0
2024-07-13 12:29:00-04:00,58751.640625,58751.640625,58751.640625,58751.640625,10971136.0
2024-07-13 12:33:00-04:00,58695.18359375,58695.18359375,58695.18359375,58695.18359375,3057664.0
2024-07-13 12:46:00-04:00,58707.58984375,58707.58984375,58707.58984375,58707.58984375,1921024.0
2024-07-13 13:28:00-04:00,58648.140625,58648.140625,58648.140625,58648.140625,143360.0
2024-07-13 13:38:00-04:00,58636.98828125,58636.98828125,58636.98828125,58636.98828125,483328.0
2024-07-13 13:49:00-04:00,58680.73828125,58680.73828125,58680.73828125,58680.73828125,278528.0
2024-07-13 14:10:00-04:00,58802.94921875,58802.94921875,58802.94921875,58802.94921875,35840.0
2024-07-13 14:17:00-04:00,58702.01953125,58702.01953125,58702.01953125,58702.01953125,2388992.0
2024-07-13 17:15:00-04:00,58604.8359375,58604.8359375,58604.8359375,58604.8359375,1172480.0
2024-07-13 17:20:00-04:00,58690.35546875,58690.35546875,58690.35546875,58690.35546875,258048.0
2024-07-13 17:21:00-04:00,58687.2890625,58687.2890625,58687.2890625,58687.2890625,1343488.0
2024-07-13 17:23:00-04:00,58706.34375,58706.34375,58706.34375,58706.34375,10284032.0
2024-07-13 17:32:00-04:00,58688.73828125,58688.73828125,58688.73828125,58688.73828125,11835392.0
2024-07-13 17:38:00-04:00,58682.76953125,58682.76953125,58682.76953125,58682.76953125,2206720.0
2024-07-13 17:39:00-04:00,58674.890625,58674.890625,58674.890625,58674.890625,1361920.0
2024-07-13 17:44:00-04:00,58661.9375,58661.9375,58661.9375,58661.9375,947200.0
2024-07-13 17:45:00-04:00,58659.66796875,58659.66796875,58659.66796875,58659.66796875,99328.0
2024-07-13 17:59:00-04:00,58693.16015625,58693.16015625,58693.16015625,58693.16015625,1542144.0
2024-07-13 18:05:00-04:00,58695.171875,58695.171875,58695.171875,58695.171875,756736.0
2024-07-13 18:10:00-04:00,58678.50390625,58678.50390625,58678.50390625,58678.50390625,1124352.0
2024-07-13 18:11:00-04:00,58679.5234375,58679.5234375,58679.5234375,58679.5234375,3218432.0
2024-07-13 18:25:00-04:00,58513.4375,58513.4375,58513.4375,58513.4375,6144000.0
2024-07-13 18:28:00-04:00,58387.51171875,58387.51171875,58387.51171875,58387.51171875,52995072.0
2024-07-13 18:29:00-04:00,58426.69921875,58426.69921875,58426.69921875,58426.69921875,43456512.0
2024-07-13 18:32:00-04:00,58375.28125,58375.28125,58375.28125,58375.28125,23860224.0
2024-07-13 18:33:00-04:00,58449.921875,58449.921875,58449.921875,58449.921875,21446656.0
2024-07-13 18:35:00-04:00,58492.5859375,58492.5859375,58492.5859375,58492.5859375,46114816.0
2024-07-13 18:37:00-04:00,58522.640625,58522.640625,58522.640625,58522.640625,15005696.0
2024-07-13 18:38:00-04:00,58505.44921875,58505.44921875,58505.44921875,58505.44921875,12007424.0
2024-07-13 18:39:00-04:00,58515.23828125,58515.23828125,58515.23828125,58515.23828125,3116032.0
2024-07-13 18:41:00-04:00,58852.6015625,58852.6015625,58852.6015625,58852.6015625,16582656.0
2024-07-13 18:44:00-04:00,58823.484375,58823.484375,58823.484375,58823.484375,253046784.0
2024-07-13 18:45:00-04:00,58778.6015625,58778.6015625,58778.6015625,58778.6015625,4324352.0
2024-07-13 18:46:00-04:00,58879.39453125,58879.39453125,58879.39453125,58879.39453125,9652224.0
2024-07-13 18:47:00-04:00,58962.0546875,58962.0546875,58962.0546875,58962.0546875,102697984.0
2024-07-13 18:48:00-04:00,59001.9375,59001.9375,59001.9375,59001.9375,14101504.0
2024-07-13 18:49:00-04:00,58893.46875,58893.46875,58893.46875,58893.46875,24596480.0
2024-07-13 18:50:00-04:00,58921.4296875,58921.4296875,58921.4296875,58921.4296875,70853632.0
2024-07-13 18:51:00-04:00,58889.5546875,58889.5546875,58889.5546875,58889.5546875,1406976.0
2024-07-13 18:53:00-04:00,59001.28515625,59001.28515625,59001.28515625,59001.28515625,47666176.0
2024-07-13 18:54:00-04:00,59181.6796875,59181.6796875,59181.6796875,59181.6796875,8882176.0
2024-07-13 18:56:00-04:00,59137.859375,59137.859375,59137.859375,59137.859375,137341952.0
2024-07-13 18:57:00-04:00,59190.1328125,59190.1328125,59190.1328125,59190.1328125,64786432.0
2024-07-13 18:59:00-04:00,59444.5234375,59444.5234375,59444.5234375,59444.5234375,63899648.0
2024-07-13 19:00:00-04:00,59491.5859375,59491.5859375,59491.5859375,59491.5859375,43604992.0
2024-07-13 19:02:00-04:00,59299.2734375,59299.2734375,59299.2734375,59299.2734375,145016832.0
2024-07-13 19:04:00-04:00,59302.765625,59302.765625,59302.765625,59302.765625,128399360.0
2024-07-13 19:05:00-04:00,59402.96484375,59402.96484375,59402.96484375,59402.96484375,113996800.0
2024-07-13 19:08:00-04:00,59389.05078125,59389.05078125,59389.05078125,59389.05078125,116323328.0
2024-07-13 19:09:00-04:00,59318.89453125,59318.89453125,59318.89453125,59318.89453125,7144448.0
2024-07-13 19:10:00-04:00,59308.24609375,59308.24609375,59308.24609375,59308.24609375,32326656.0
2024-07-13 19:12:00-04:00,59441.8046875,59441.8046875,59441.8046875,59441.8046875,58640384.0
2024-07-13 19:14:00-04:00,59761.453125,59761.453125,59761.453125,59761.453125,69714944.0
2024-07-13 19:15:00-04:00,59758.98828125,59758.98828125,59758.98828125,59758.98828125,41630720.0
2024-07-13 19:16:00-04:00,59638.96875,59638.96875,59638.96875,59638.96875,78829568.0
2024-07-13 19:17:00-04:00,59623.4609375,59623.4609375,59623.4609375,59623.4609375,191318016.0
2024-07-13 19:18:00-04:00,59706.97265625,59706.97265625,59706.97265625,59706.97265625,4110336.0
2024-07-13 19:20:00-04:00,59723.83203125,59723.83203125,59723.83203125,59723.83203125,116063232.0
2024-07-13 19:21:00-04:00,59701.7734375,59701.7734375,59701.7734375,59701.7734375,23501824.0
2024-07-13 19:22:00-04:00,59641.53515625,59641.53515625,59641.53515625,59641.53515625,5952512.0
2024-07-13 19:23:00-04:00,59675.875,59675.875,59675.875,59675.875,101371904.0
2024-07-13 19:25:00-04:00,59605.71484375,59605.71484375,59605.71484375,59605.71484375,14733312.0
2024-07-13 19:26:00-04:00,59535.40625,59535.40625,59535.40625,59535.40625,2888704.0
2024-07-13 19:27:00-04:00,59466.21484375,59466.21484375,59466.21484375,59466.21484375,9890816.0
2024-07-13 19:29:00-04:00,59374.109375,59374.109375,59374.109375,59374.109375,61959168.0
2024-07-13 19:32:00-04:00,59397.6328125,59397.6328125,59397.6328125,59397.6328125,38583296.0
2024-07-13 19:33:00-04:00,59358.23828125,59358.23828125,59358.23828125,59358.23828125,29724672.0
2024-07-13 19:36:00-04:00,59347.546875,59347.546875,59347.546875,59347.546875,80622592.0
2024-07-13 19:37:00-04:00,59322.6796875,59322.6796875,59322.6796875,59322.6796875,12154880.0
2024-07-13 19:38:00-04:00,59262.640625,59262.640625,59262.640625,59262.640625,40076288.0
2024-07-13 19:39:00-04:00,59269.7578125,59269.7578125,59269.7578125,59269.7578125,16668672.0
2024-07-13 19:40:00-04:00,59314.48828125,59314.48828125,59314.48828125,59314.48828125,9288704.0
2024-07-13 19:41:00-04:00,59309.609375,59309.609375,59309.609375,59309.609375,44702720.0
2024-07-13 19:44:00-04:00,59308.7109375,59308.7109375,59308.7109375,59308.7109375,32244736.0
2024-07-13 19:45:00-04:00,59281.296875,59281.296875,59281.296875,59281.296875,41579520.0
2024-07-13 19:48:00-04:00,59279.11328125,59279.11328125,59279.11328125,59279.11328125,44277760.0
2024-07-13 19:49:00-04:00,59234.74609375,59234.74609375,59234.74609375,59234.74609375,11358208.0
2024-07-13 19:50:00-04:00,59245.97265625,59245.97265625,59245.97265625,59245.97265625,23615488.0
2024-07-13 19:51:00-04:00,59189.94140625,59189.94140625,59189.94140625,59189.94140625,4487168.0
2024-07-13 19:53:00-04:00,59167.99609375,59167.99609375,59167.99609375,59167.99609375,15727616.0
2024-07-13 19:56:00-04:00,59225.0,59225.0,59225.0,59225.0,13384704.0
2024-07-13 19:57:00-04:00,59219.10546875,59219.10546875,59219.10546875,59219.10546875,2524160.0
2024-07-13 19:58:00-04:00,59238.58203125,59238.58203125,59238.58203125,59238.58203125,1333248.0
2024-07-13 20:01:00-04:00,59250.76953125,59250.76953125,59250.76953125,59250.76953125,3379200.0
2024-07-13 20:03:00-04:00,59288.05078125,59288.05078125,59288.05078125,59288.05078125,1828864.0
2024-07-13 20:05:00-04:00,59339.80078125,59339.80078125,59339.80078125,59339.80078125,22048768.0
2024-07-13 20:08:00-04:00,59360.3984375,59360.3984375,59360.3984375,59360.3984375,10124288.0
2024-07-13 20:09:00-04:00,59411.265625,59411.265625,59411.265625,59411.265625,7026688.0
2024-07-13 20:11:00-04:00,59370.21484375,59370.21484375,59370.21484375,59370.21484375,15180800.0
2024-07-13 20:14:00-04:00,59467.44921875,59467.44921875,59467.44921875,59467.44921875,34836480.0
2024-07-13 20:16:00-04:00,59491.03515625,59491.03515625,59491.03515625,59491.03515625,27708416.0
2024-07-13 20:17:00-04:00,59562.7890625,59562.7890625,59562.7890625,59562.7890625,13912064.0
2024-07-13 20:20:00-04:00,59477.20703125,59477.20703125,59477.20703125,59477.20703125,91850752.0
2024-07-13 20:22:00-04:00,59525.3046875,59525.3046875,59525.3046875,59525.3046875,3008512.0
2024-07-13 20:23:00-04:00,59513.796875,59513.796875,59513.796875,59513.796875,47355904.0
2024-07-13 20:25:00-04:00,59509.81640625,59509.81640625,59509.81640625,59509.81640625,6150144.0
2024-07-13 20:26:00-04:00,59525.41796875,59525.41796875,59525.41796875,59525.41796875,41730048.0
2024-07-13 20:27:00-04:00,59533.5390625,59533.5390625,59533.5390625,59533.5390625,1208320.0
2024-07-13 20:29:00-04:00,59467.62109375,59467.62109375,59467.62109375,59467.62109375,8112128.0
2024-07-13 20:32:00-04:00,59338.07421875,59338.07421875,59338.07421875,59338.07421875,38266880.0
2024-07-13 20:33:00-04:00,59347.8203125,59347.8203125,59347.8203125,59347.8203125,3518464.0
2024-07-13 20:34:00-04:00,59432.546875,59432.546875,59432.546875,59432.546875,7520256.0
2024-07-13 20:35:00-04:00,59423.171875,59423.171875,59423.171875,59423.171875,44783616.0
2024-07-13 20:37:00-04:00,59485.46484375,59485.46484375,59485.46484375,59485.46484375,7884800.0
2024-07-13 20:38:00-04:00,59451.7421875,59451.7421875,59451.7421875,59451.7421875,7071744.0
2024-07-13 20:40:00-04:00,59471.12109375,59471.12109375,59471.12109375,59471.12109375,27781120.0
2024-07-13 20:41:00-04:00,59506.95703125,59506.95703125,59506.95703125,59506.95703125,27811840.0
2024-07-13 20:42:00-04:00,59524.5078125,59524.5078125,59524.5078125,59524.5078125,1646592.0
2024-07-13 20:44:00-04:00,59480.015625,59480.015625,59480.015625,59480.015625,13705216.0
2024-07-13 20:45:00-04:00,59515.6171875,59515.6171875,59515.6171875,59515.6171875,6455296.0
2024-07-13 20:47:00-04:00,59564.50390625,59564.50390625,59564.50390625,59564.50390625,14354432.0
2024-07-13 20:49:00-04:00,59615.6328125,59615.6328125,59615.6328125,59615.6328125,4782080.0
2024-07-13 20:50:00-04:00,59670.578125,59670.578125,59670.578125,59670.578125,33114112.0
2024-07-13 20:51:00-04:00,59650.98828125,59650.98828125,59650.98828125,59650.98828125,7555072.0
2024-07-13 20:53:00-04:00,59599.6328125,59599.6328125,59599.6328125,59599.6328125,43436032.0
2024-07-13 20:55:00-04:00,59656.88671875,59656.88671875,59656.88671875,59656.88671875,3371008.0
2024-07-13 20:56:00-04:00,59701.0703125,59701.0703125,59701.0703125,59701.0703125,27179008.0
2024-07-13 20:57:00-04:00,59720.56640625,59720.56640625,59720.56640625,59720.56640625,11841536.0
2024-07-13 20:58:00-04:00,59737.46875,59737.46875,59737.46875,59737.46875,3631104.0
2024-07-13 20:59:00-04:00,59769.14453125,59769.14453125,59769.14453125,59769.14453125,53526528.0
2024-07-13 21:00:00-04:00,59776.2734375,59776.2734375,59776.2734375,59776.2734375,6469632.0
2024-07-13 21:02:00-04:00,59774.9140625,59774.9140625,59774.9140625,59774.9140625,20113408.0
2024-07-13 21:03:00-04:00,59826.546875,59826.546875,59826.546875,59826.546875,6330368.0
2024-07-13 21:04:00-04:00,59805.3515625,59805.3515625,59805.3515625,59805.3515625,8613888.0
2024-07-13 21:06:00-04:00,59760.1484375,59760.1484375,59760.1484375,59760.1484375,58990592.0
2024-07-13 21:08:00-04:00,59706.953125,59706.953125,59706.953125,59706.953125,27492352.0
2024-07-13 21:09:00-04:00,59806.84375,59806.84375,59806.84375,59806.84375,5988352.0
2024-07-13 21:12:00-04:00,59662.42578125,59662.42578125,59662.42578125,59662.42578125,55662592.0
2024-07-13 21:14:00-04:00,59627.73828125,59627.73828125,59627.73828125,59627.73828125,18991104.0
2024-07-13 21:15:00-04:00,59638.9921875,59638.9921875,59638.9921875,59638.9921875,2201600.0
2024-07-13 21:17:00-04:00,59578.28125,59578.28125,59578.28125,59578.28125,9271296.0
2024-07-13 21:18:00-04:00,59580.62890625,59580.62890625,59580.62890625,59580.62890625,12328960.0
2024-07-13 21:20:00-04:00,59507.3046875,59507.3046875,59507.3046875,59507.3046875,36802560.0
2024-07-13 21:21:00-04:00,59490.64453125,59490.64453125,59490.64453125,59490.64453125,13365248.0
2024-07-13 21:24:00-04:00,59526.56640625,59526.56640625,59526.56640625,59526.56640625,25454592.0
2024-07-13 21:26:00-04:00,59544.2890625,59544.2890625,59544.2890625,59544.2890625,27416576.0
2024-07-13 21:28:00-04:00,59594.28125,59594.28125,59594.28125,59594.28125,19054592.0
2024-07-13 21:29:00-04:00,59605.94921875,59605.94921875,59605.94921875,59605.94921875,15755264.0
2024-07-13 21:32:00-04:00,59590.95703125,59590.95703125,59590.95703125,59590.95703125,39426048.0
2024-07-13 21:33:00-04:00,59625.4921875,59625.4921875,59625.4921875,59625.4921875,849920.0
2024-07-13 21:35:00-04:00,59635.05078125,59635.05078125,59635.05078125,59635.05078125,24137728.0
2024-07-13 21:37:00-04:00,59639.10546875,59639.10546875,59639.10546875,59639.10546875,2654208.0
2024-07-13 21:38:00-04:00,59640.85546875,59640.85546875,59640.85546875,59640.85546875,33849344.0
2024-07-13 21:39:00-04:00,59694.39453125,59694.39453125,59694.39453125,59694.39453125,5433344.0
2024-07-13 21:41:00-04:00,59703.60546875,59703.60546875,59703.60546875,59703.60546875,29886464.0
2024-07-13 21:42:00-04:00,59715.4140625,59715.4140625,59715.4140625,59715.4140625,1464320.0
2024-07-13 21:44:00-04:00,59741.7578125,59741.7578125,59741.7578125,59741.7578125,31447040.0
2024-07-13 21:45:00-04:00,59738.15234375,59738.15234375,59738.15234375,59738.15234375,2195456.0
2024-07-13 21:46:00-04:00,59741.41015625,59741.41015625,59741.41015625,59741.41015625,6750208.0
2024-07-13 21:48:00-04:00,59709.38671875,59709.38671875,59709.38671875,59709.38671875,20365312.0
2024-07-13 21:50:00-04:00,59695.203125,59695.203125,59695.203125,59695.203125,9236480.0
2024-07-13 21:52:00-04:00,59697.25390625,59697.25390625,59697.25390625,59697.25390625,6176768.0
2024-07-13 21:53:00-04:00,59702.5625,59702.5625,59702.5625,59702.5625,13824000.0
2024-07-13 21:54:00-04:00,59722.515625,59722.515625,59722.515625,59722.515625,532480.0
2024-07-13 21:55:00-04:00,59734.5390625,59734.5390625,59734.5390625,59734.5390625,1581056.0
2024-07-13 21:57:00-04:00,59731.359375,59731.359375,59731.359375,59731.359375,14661632.0
2024-07-13 22:00:00-04:00,59717.9921875,59717.9921875,59717.9921875,59717.9921875,13537280.0
2024-07-13 22:02:00-04:00,59758.44921875,59758.44921875,59758.44921875,59758.44921875,1591296.0
2024-07-13 22:05:00-04:00,59663.41015625,59663.41015625,59663.41015625,59663.41015625,18108416.0
2024-07-13 22:06:00-04:00,59652.5,59652.5,59652.5,59652.5,6701056.0
2024-07-13 22:09:00-04:00,59589.72265625,59589.72265625,59589.72265625,59589.72265625,2007040.0
2024-07-13 22:10:00-04:00,59623.68359375,59623.68359375,59623.68359375,59623.68359375,636928.0
2024-07-13 22:11:00-04:00,59625.6796875,59625.6796875,59625.6796875,59625.6796875,4139008.0
2024-07-13 22:13:00-04:00,59599.234375,59599.234375,59599.234375,59599.234375,2240512.0
2024-07-13 22:15:00-04:00,59586.75390625,59586.75390625,59586.75390625,59586.75390625,180224.0
2024-07-13 22:17:00-04:00,59624.81640625,59624.81640625,59624.81640625,59624.81640625,563200.0
2024-07-13 22:20:00-04:00,59539.82421875,59539.82421875,59539.82421875,59539.82421875,7892992.0
2024-07-13 22:21:00-04:00,59526.80859375,59526.80859375,59526.80859375,59526.80859375,1533952.0
2024-07-13 22:23:00-04:00,59539.671875,59539.671875,59539.671875,59539.671875,14358528.0
